universalID,matchType,MCPSID,TmassCntr,IracID,MipsID,IRSFID,OGLEID,IracDesignation,MipsDesignation,IracEpoch,MipsEpoch,IracMCPSDist,IracMCPSDistRank,MipsMCPSDist,MipsMCPSDistRank,IracMipsDist,IracMipsDistRank,IracIRSFDist,IracIRSFDistRank,MipsIRSFDist,MipsIRSFDistRank,IracOGLEDist,IracOGLEDistRank,MipsOGLEDist,MipsOGLEDistRank,RA,Dec,dra,ddec,MCPSQualityFlag,IRSFQualityFlag,iracaloseFlag,MipsFlag,magU,dmagU,magB,dmagB,magV,dmagV,magI,dmagI,magJ,dmagJ,magH,dmagH,magK,dmagK,IRSF_Jm,IRSF_Jme,IRSF_Hm,IRSF_Hme,IRSF_Km,IRSF_Ksme,mag3_6,dmag3_6,mag4_5,dmag4_5,mag5_8,dmag5_8,mag8_0,dmag8_0,mag24,dmag24,OGLE_V,OGLE_VmI,OGLE_I,fluxJ,dfluxJ,fluxH,dfluxH,fluxK,dfluxK,flux3_6,dflux3_6,flux4_5,dflux4_5,flux5_8,dflux5_8,flux8_0,dflux8_0,flux24,dflux24,SNJ,SNH,SNK,SN3_6,SN4_5,SN5_8,SN8_0,SN24,cx,cy,cz,htmID,fluxU,dfluxU,fluxB,dfluxB,fluxV,dfluxV,fluxI,dfluxI,IRSF_JmFlux,IRSF_JmeFlux,IRSF_HmFlux,IRSF_HmeFlux,IRSF_KmFlux,IRSF_KsmeFlux,OGLE_VFlux,OGLE_IFlux,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist,SrcID,RAJ2000,DEJ2000,priOrSec,Mclass,EpKs,Kspmag,e_Kspmag,Ksap3,e_Ksap3,Ksrms,Ksell,KsPA,Ksperrbits,EpJ,Jpmag,e_Jpmag,Jap3,e_Jap3,Jrms,Jell,JPA,Jperrbits,EpY,Ypmag,e_Ypmag,Yap3,e_Yap3,Yrms,Yell,YPA,Yperrbits,flgVar,prim,angDist_Vist,Jones_Spec_Label
45643,iracid+mipsid+irsfid+ogleid,,0.0,1541329277.0,1529266851.0,1011602776.0,1627962575.0,SSTISAGEMA J053636.82-694722.4,SSTM1SAGE1 J053636.67-694722.6,SMP,epoch 1,,,,,0.7863309076290896,1.0,0.3326842615929875,1.0,0.4733380416699294,2.0,0.3363906568484257,1.0,0.4502983886811592,1.0,84.15343,-69.789566,0.3,0.3,,113.0,0.0,0.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999001,99.999001,99.999001,99.999001,99.999001,99.999001,14.28,0.03,12.3,0.01,99.99,9.99,9.0240002,0.035999998,8.2530003,0.029999999,7.4910002,0.023,6.829,0.028000001,5.867,0.01299,99.999,9.999,17.631,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,69.0,2.26,89.800003,2.4779999,116.0,2.5079999,119.0,3.0910001,32.27,0.3859,-9.9899998,-9.9899998,-9.9899998,30.530001,36.240002,46.25,38.490002,83.5999984741211,0.035191175,0.34367207,-0.93843013,9088664794963,,,,,,,,,2.829,0.0781766852017291,12.98,0.1195483638415618,,,-999.9,0.214139571818429,84.15318920164,-69.78955781279,0.0058647,0.0006895,136.08,4.657270537905654e+18,84.15318920164,4.0983,-69.78955781279,4.2513,,,,,,,,,88.0,4.6838,158.13,2.723,3.708,3.0,,,8.0,,False,217.399,15.1623,19.844223,,,,,,,,,,0.0,,,,,,,0.075774,,,19.844223,0.075774,217.399,,4.0983,4.2513,-0.9727,0.300925,558354048675.0,84.152765,-69.789641,0.0,-1.0,55206.16482461,11.751,0.0013,11.4136,0.0012,2.6037,0.1692,24.5,16.0,55144.48903139,13.8356,0.0021,13.8187,0.002,2.8118,0.1289,19.0,16.0,55144.57283702,14.6792,0.0026,14.5803,0.0022,2.8808,0.1127,13.7,16.0,1.0,1.0,0.870982,    CAGB
45654,iracid+mipsid+irsfid,,808124776.0,1540932089.0,1529264810.0,1010605102.0,,SSTISAGEMA J053251.33-670652.0,SSTM1SAGE1 J053251.33-670651.6,SMP,epoch 1,,,,,0.3974229239850242,1.0,0.0626132298582035,1.0,0.4599530871274888,1.0,,,,,83.213907,-67.114455,0.3,0.3,,111.0,0.0,0.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999001,99.999001,13.638,0.037,11.233,0.026000001,15.9,0.02,12.87,0.01,10.64,0.02,7.2989998,0.032000002,6.5599999,0.022,5.8150001,0.02,5.0349998,0.034000002,1.886,0.007299,,,,-999.90002,-999.90002,3.5899999,0.1223,21.42,0.51279998,338.0,10.1,427.0,8.54,543.0,10.16,621.0,19.58,1263.0,8.487,-9.9899998,29.34,41.759998,33.470001,50.0,53.419998,31.719999,148.75999450683594,0.04595257,0.38616705,-0.92128354,9311814174147,,,,,,,,,0.607,0.0111790781641435,7.897,0.0727316829115359,39.957,0.7360378207681312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    OAGB
45661,iracid+mipsid+irsfid,,49274588.0,1539659171.0,1529264920.0,1007757457.0,,SSTISAGEMA J052203.25-675747.3,SSTM1SAGE1 J052203.48-675749.4,SMP,epoch 1,,,,,2.3699726983618103,1.0,0.6234344933862286,1.0,2.7530414473581595,2.0,,,,,80.513555,-67.963157,0.3,0.3,,4.0,0.0,0.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,17.422001,0.13699999,16.271999,0.113,15.567,0.12800001,99.99,9.99,99.99,9.99,16.83,0.12,99.999001,99.999001,11.98,0.105,10.626,0.19,99.999001,99.999001,2.751,0.01087,,,,0.17129999,0.02169,0.31729999,0.03311,0.3955,0.046730001,-999.90002,-999.90002,2.9000001,0.28,6.46,1.133,-999.90002,-999.90002,568.8,5.696,7.9000001,9.5799999,8.46,-9.9899998,10.36,5.6999998,-9.9899998,99.86000061035156,0.061838761,0.37007168,-0.92694277,9315463705578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     HII
45662,iracid+mipsid+irsfid,,53072953.0,1537139661.0,1529264950.0,1002335389.0,,SSTISAGEMA J045842.48-660835.6,SSTM1SAGE1 J045842.45-660835.6,SMP,epoch 1,,,,,0.1602032832625569,1.0,0.3695546157202168,1.0,0.3437413892352361,1.0,,,,,74.677003,-66.143235,0.3,0.3,,122.0,0.0,0.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,17.843,0.153,16.356001,0.105,14.972,0.061999999,18.85,0.11,16.72,0.1,15.28,0.08,12.907,0.050999999,11.664,0.039000001,10.434,0.026000001,8.9350004,0.026000001,2.923,0.005841,,,,0.1162,0.01643,0.29370001,0.028510001,0.68409997,0.03881,1.9299999,0.091300003,3.8800001,0.13789999,7.71,0.1859,17.1,0.4023,485.7,2.613,7.0700002,10.3,17.629999,21.139999,28.139999,41.470001,42.509998,185.8999938964844,0.10688045,0.3900739,-0.91455942,9326532406374,,,,,,,,,0.042,0.0042306654347316,0.222,0.0204778160126391,0.543,0.0400077494851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    YSO1
45664,iracid+mipsid+irsfid+ogleid,,0.0,1541636945.0,1529264974.0,1012406378.0,1629410176.0,SSTISAGEMA J053952.10-710930.5,SSTM1SAGE1 J053952.05-710932.3,SMP,epoch 1,,,,,1.7459097944098938,1.0,0.1864121124658365,1.0,1.924983431017868,6.0,0.1682948128740574,1.0,1.909501395404086,4.0,84.967093,-71.158491,0.3,0.3,,111.0,0.0,2.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999001,99.999001,99.999001,99.999001,99.999001,99.999001,17.43,0.05,15.31,0.02,13.47,0.02,10.526,0.044,9.6420002,0.033,8.717,0.041999999,7.8260002,0.083999999,3.036,0.01315,99.999,9.999,20.225,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,17.299999,0.69700003,25.0,0.76300001,37.5,1.452,47.5,3.6719999,437.5,5.297,-9.9899998,-9.9899998,-9.9899998,24.82,32.77,25.83,12.94,82.58000183105469,0.028331844,0.3217063,-0.94641554,9092333978888,,,,,,,,,0.155,0.0071151162703941,0.815,0.0150036744527581,2.893,0.0532819524732075,-999.9,0.0196379852705246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HII/YSO3
45668,iracid+mipsid+irsfid+ogleid,,57504788.0,1538504429.0,1529265032.0,1005338091.0,1606986213.0,SSTISAGEMA J051217.36-702718.6,SSTM1SAGE1 J051217.30-702718.5,SMP,epoch 1,,,,,0.3373027686599329,1.0,0.429753419329309,1.0,0.3856916972286379,1.0,0.5817372567883479,1.0,0.8178730017108121,1.0,78.072335,-70.455174,0.3,0.3,,21.0,0.0,2.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,16.823999,0.071999997,15.874,0.072999999,14.409,0.045000002,99.99,9.99,17.23,0.15,15.22,0.08,11.563,0.044,10.385,0.025,9.0459995,0.030999999,7.8330002,0.034000002,3.22,0.006645,20.753,1.794,18.959,0.29710001,0.0197,0.4578,0.030990001,1.149,0.04741,6.6599998,0.26800001,12.6,0.2933,27.700001,0.78649998,47.200001,1.485,369.4,2.261,15.08,14.77,24.23,24.85,42.959999,35.220001,31.780001,163.38999938964844,0.069142476,0.3273212,-0.94238007,9314060687225,,,,,,,,,,,,,,,0.0181728848417047,0.0630226890867527,78.0724535547,-70.45532504935,0.0096075,0.008291,99.45,4.652148699169249e+18,78.07247160556,0.3997,-70.4553235455,0.3645,0.4343,0.3765,1.1535,1.4,1.359,0.591,0.338,0.514,294.0,-1.37,275.46,0.0,0.0,95.0,1.2507,0.1169,23.0,0.942,False,158.934,0.867586,20.184328,131.772,7.24435,20.038984,287.063,18.602951,2.635,1.436033,,,0.0,,,,,,,0.006536,0.059755,0.024728,20.184023,0.006534,158.978,1.373,9.5744,8.3292,-0.0479,0.562211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    YSO3
45679,iracid+mipsid+irsfid+ogleid,,57459427.0,1538528096.0,1529265989.0,1005391009.0,1604351076.0,SSTISAGEMA J051229.71-670918.3,SSTM1SAGE1 J051229.68-670918.4,SMP,epoch 1,,,,,0.186757747032709,1.0,0.2595125117690705,1.0,0.3559777767426802,1.0,0.8104881109453712,1.0,0.8859257992400118,1.0,78.123809,-67.155099,0.3,0.3,,111.0,0.0,2.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,17.215,0.082999997,16.118999,0.083999999,14.54,0.048,18.06,0.06,16.91,0.06,14.94,0.04,11.516,0.054000001,10.403,0.034000002,9.3620005,0.056000002,8.2080002,0.075000003,5.112,0.01757,22.339,1.873,20.466,0.20720001,0.01582,0.3653,0.0284,1.018,0.044840001,6.9499998,0.345,12.4,0.39269999,20.700001,1.074,33.400002,2.309,64.7,1.047,13.1,12.86,22.709999,20.139999,31.58,19.280001,14.47,61.810001373291016,0.07989841,0.37992752,-0.92155915,9313603364013,,,,,,,,,0.09,0.0049931572950824,0.182,0.0100477052621233,0.738,0.0271790408557986,0.0042171968606474,0.0157288485221862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    YSO3
45694,iracid+mipsid+irsfid,,866168557.0,1540745828.0,1529266984.0,1010162672.0,,SSTISAGEMA J053113.11-660941.2,SSTM1SAGE1 J053113.10-660941.5,SMP,epoch 1,,,,,0.2562717859153806,1.0,0.0440246188153122,1.0,0.2952748483580779,1.0,,,,,82.804642,-66.161452,0.3,0.3,,111.0,0.0,0.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,15.778,0.074000001,13.405,0.021,11.545,0.026000001,15.47,0.02,13.35,0.01,11.52,0.02,8.9890003,0.028000001,8.3540001,0.026000001,7.7459998,0.017999999,7.0640001,0.017999999,5.955,0.01293,,,,0.77850002,0.053059999,4.4489999,0.086060002,16.07,0.3847,71.300003,1.86,81.800003,1.995,91.699997,1.518,95.800003,1.553,29.75,0.3543,14.67,51.700001,41.759998,38.330002,41.0,60.41,61.709999,83.95999908447266,0.050622292,0.40097797,-0.91468793,9177759504331,,,,,,,,,0.94,0.0173078049687775,4.953,0.0456212979125676,17.427,0.3210082032720965,,,82.80468074611,-66.16143435218,0.0183494,0.014014,170.25,4.660356111123407e+18,82.80468203454,0.7117,-66.16143219201,0.7637,-0.3875,0.4347,-0.8916,0.5,0.117,0.85,0.486,1.099,216.0,4.7827,348.9,2.229,4.206,95.0,1.006,0.1292,17.0,1.241,False,193.23,8.68908,19.972183,158.235,57.3137,19.840284,1102.06,17.142385,6.522,2.697899,,,0.0,,,,,495472676.0,,0.048901,0.393269,0.034277,19.951167,0.047966,197.006,5.086,14.157,18.2394,-0.0907,0.084938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    CAGB
45695,iracid+mipsid+irsfid+ogleid,,808111519.0,1540939806.0,1529267163.0,1010623551.0,1623122784.0,SSTISAGEMA J053255.46-692026.6,SSTM1SAGE1 J053255.40-692026.9,SMP,epoch 1,,,,,0.4099836563962303,1.0,0.0888651880482759,1.0,0.4631408110929317,1.0,0.0458079395454446,1.0,0.4157017793773032,1.0,83.231099,-69.34074,0.3,0.3,,111.0,0.0,2.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,15.855,0.096000001,13.653,0.046,11.726,0.023,15.21,0.01,13.09,0.01,11.33,0.01,9.3590002,0.030999999,8.5570002,0.029999999,7.9330001,0.018999999,7.283,0.018999999,6.059,0.02095,99.999,9.999,18.657,0.72530001,0.064130001,3.5409999,0.15000001,13.6,0.2881,50.700001,1.45,67.900002,1.869,77.199997,1.386,78.300003,1.3430001,27.03,0.5216,11.31,23.6,47.209999,34.970001,36.330002,55.700001,58.290001,51.83000183105469,0.041583899,0.35035041,-0.93569511,9312049147577,,,,,,,,,1.194,0.0109954244056642,6.293,0.0579652397737129,20.738,0.1910020969064584,-999.9,0.0832332647828375,83.23118700855,-69.34071972094,0.0018879,0.0012085,31.44,4.658036996259359e+18,83.23118700855,1.4258,-69.34071972094,1.7297,,,,,,,,,143.0,12.2432,456.21,5.656,16.96,3.0,,,12.0,,False,160.273,7.96949,20.175219,47.8295,10.6727,21.139303,485.628,18.032137,3.328,3.107166,,,0.0,,,,,492910327.0,,0.054058,0.242287,0.217918,20.175219,0.054058,160.273,1.832,1.4258,1.7297,0.3797,0.133509,558353752331.0,83.23114,-69.340739,0.0,-1.0,55206.15084725,11.9368,0.0015,11.9507,0.0015,3.9593,0.213,35.0,16.0,55144.47826029,15.9416,0.0095,15.8776,0.006,2.8013,0.0305,60.4,,55144.56370434,17.7529,0.0326,17.6183,0.015,2.5927,0.1897,20.3,,1.0,1.0,0.052377,    CAGB
45697,iracid+mipsid+irsfid,,53066021.0,1537069154.0,1529264885.0,1002165989.0,,SSTISAGEMA J045747.67-662816.7,SSTM1SAGE1 J045747.63-662816.7,SMP,epoch 1,,,,,0.2368416828329445,1.0,0.2759272198603372,1.0,0.4909005699182924,2.0,,,,,74.448627,-66.471329,0.3,0.3,,121.0,0.0,0.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,16.511999,0.068999998,15.53,0.071999997,14.388,0.043000001,17.69,0.11,16.19,0.09,15.39,0.16,11.807,0.044,10.646,0.033,9.1140003,0.034000002,7.783,0.035,2.496,0.007989,,,,0.396,0.0252,0.62849998,0.041390002,1.171,0.046289999,5.3200002,0.21799999,9.9099998,0.29890001,26.0,0.80519998,49.400002,1.607,719.4,5.293,15.71,15.18,25.309999,24.4,33.150002,32.290001,30.75,135.89999389648438,0.10702856,0.3845931,-0.9168604,9326569612277,,,,,,,,,0.125,0.012669418503493,0.356,0.029526919913466,0.482,0.070965312215468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    YSO1
45704,iracid+mipsid+irsfid+ogleid,,1261129322.0,1541735539.0,1529266568.0,1012654613.0,1627755515.0,SSTISAGEMA J054058.19-695312.4,SSTM1SAGE1 J054058.16-695312.9,SMP,epoch 1,,,,,0.4901702425771293,1.0,0.2953551127462754,1.0,0.1971645304034653,1.0,0.2953551127462754,1.0,0.1971645304034653,1.0,85.242476,-69.886782,0.3,0.3,,111.0,0.0,0.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,14.448,0.043000001,12.542,0.029999999,10.979,0.023,14.68,0.02,12.74,0.01,11.02,0.01,8.7989998,0.035,8.0129995,0.026000001,7.427,0.027000001,6.7410002,0.028999999,5.652,0.01022,99.999,9.999,18.399,2.6500001,0.105,9.8509998,0.27219999,27.059999,0.57319999,84.900002,2.73,112.0,2.7090001,123.0,3.0910001,129.0,3.402,39.34,0.3702,25.25,36.189999,47.209999,31.1,41.34,39.790001,37.919998,106.27999877929688,0.028520785,0.34269154,-0.93901497,9088551090815,,,,,,,,,1.961,0.0361218506582912,8.646,0.0796305355704995,27.501,0.2532970519260636,-999.9,0.1055594041138855,85.24243193657,-69.88684014099,0.00438,0.0034936,167.17,4.657213672555965e+18,85.24245155768,0.2228,-69.8868381719,0.1921,-0.1035,0.1808,-0.5725,1.581,1.518,0.232,0.443,0.278,301.0,0.124,409.94,0.723,3.173,95.0,1.1071,0.0389,22.0,1.004,False,468.781,27.0383,19.009943,114.634,22.4962,20.19026,1061.75,17.182838,2.509,3.007422,,,0.0,,,,,492433671.0,,0.062683,0.213088,0.288947,18.984352,0.061226,479.961,1.027,3.5426,4.3405,-0.0983,0.216299,558354120997.0,85.242423,-69.886844,0.0,-1.0,55206.15711231,10.5856,0.0007,11.5872,0.0013,3.5757,0.1043,94.4,16.0,55144.48315811,15.6859,0.0079,15.5905,0.0051,1.6404,0.0253,66.2,16.0,55144.56802601,16.8228,0.0141,17.3244,0.0118,1.4463,0.0404,85.7,16.0,1.0,1.0,0.23343,    CAGB
45723,iracid+mipsid,,136474844.0,1536808685.0,1529266923.0,,,SSTISAGEMA J045401.58-650452.1,SSTM1SAGE1 J045401.59-650452.2,SMP,epoch 1,,,,,0.047158497078614,1.0,,,,,,,,,73.506585,-65.081155,0.3,0.3,,,0.0,0.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,16.111,0.083999999,13.976,0.039000001,12.134,0.028000001,,,,,,,8.9709997,0.090000004,99.999001,99.999001,7.7049999,0.039999999,99.999001,99.999001,5.917,0.01283,,,,0.5729,0.044319998,2.6300001,0.094460003,9.3400002,0.24089999,72.5,6.04,-999.90002,-999.90002,95.199997,3.5090001,-999.90002,-999.90002,30.82,0.3644,12.93,27.84,38.779999,12.0,-9.9899998,27.129999,-9.9899998,84.5999984741211,0.11961892,0.40399721,-0.90690547,9183893244986,,,,,,,,,,,,,,,,,73.50664806623,-65.08115187986,0.0131887,0.0080033,149.79,4.663096605166e+18,73.50665952321,0.4458,-65.08113750607,0.4745,-1.6258,0.5833,-2.7873,3.412,1.086,0.607,3.234,0.748,228.0,1.81,340.72,2.177,4.536,95.0,0.9504,0.1462,21.0,1.086,False,310.468,2.3473,19.457323,39.5487,4.24089,21.34571,477.923,18.0495,1.667,3.296211,,,0.0,,,,,497490727.0,,0.008659,0.116459,0.035372,19.431732,0.008478,317.873,0.142,9.5853,12.0878,-0.4124,0.096316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    CAGB
45730,iracid+mipsid+irsfid+ogleid,,45086411.0,1541413747.0,1529264790.0,1011819190.0,1627460445.0,SSTISAGEMA J053728.09-690847.8,SSTM1SAGE1 J053728.02-690848.2,SMP,epoch 1,,,,,0.5756594803673812,1.0,0.3076000985923818,1.0,0.2848940581338352,1.0,0.4781371702889405,1.0,0.5202745264174257,2.0,84.367076,-69.146621,0.3,0.3,,221.0,0.0,2.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,16.440001,0.072999999,15.104,0.063000001,13.798,0.045000002,16.93,0.05,15.6,0.06,14.42,0.07,10.998,0.048,9.3009996,0.025,7.789,0.022,6.6370001,0.017000001,1.74,0.007463,99.999,9.999,20.742,0.42309999,0.028449999,0.93049997,0.053649999,2.017,0.083230004,11.2,0.5,34.200001,0.78399998,88.099998,1.7819999,142.0,2.2,1444.0,9.922,14.87,17.34,24.23,22.4,43.619999,49.439999,64.529999,145.49000549316406,0.034940913,0.35425878,-0.93449444,9312142685522,,,,,,,,,0.254,0.011686003214143,0.611,0.033740762046464,1.18,0.0760971120374166,-999.9,0.0121982331498199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558353639965.0,84.366886,-69.146653,0.0,1.0,55206.1588374,13.6767,0.0039,14.297,0.0046,1.8112,0.1702,46.6,16.0,55144.48444693,16.7589,0.0259,16.9292,0.0122,1.6951,0.2288,57.2,16.0,55144.5697024,17.9679,0.0501,17.9621,0.0191,1.6784,0.3237,60.5,16.0,1.0,1.0,0.270093,    YSO1
45731,iracid+mipsid+irsfid+ogleid,,0.0,1538291065.0,1529264829.0,1004872921.0,1600141131.0,SSTISAGEMA J051024.11-701406.6,SSTM1SAGE1 J051024.06-701406.7,SMP,epoch 1,,,,,0.3241123853881776,1.0,0.2797136637151802,1.0,0.5802924357786085,1.0,0.5441561996555556,1.0,0.2440589060120903,1.0,77.600492,-70.23519,0.3,0.3,,441.0,0.0,0.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999001,99.999001,99.999001,99.999001,99.999001,99.999001,18.96,0.17,17.62,0.16,15.49,0.06,11.168,0.061000001,9.3079996,0.025,7.8499999,0.029999999,6.652,0.028000001,2.126,0.005195,21.532,0.397,21.134,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,-999.90002,9.5799999,0.542,34.0,0.76999998,83.300003,2.3210001,140.0,3.658,1011.0,4.84,-9.9899998,-9.9899998,-9.9899998,17.68,44.16,35.889999,38.27,208.9900054931641,0.072612062,0.33027211,-0.94108862,9314121570044,,,,,,,,,0.039,0.0061227837156495,0.095,0.0140035974938576,0.447,0.0246925183701406,0.0088679630432941,0.0085015268339143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    YSO1
45732,iracid+mipsid,,682143211.0,1536203553.0,1529265865.0,,,SSTISAGEMA J043722.71-682503.3,SSTM1SAGE1 J043722.68-682503.3,SMP,epoch 1,,,,,0.2017787665837198,1.0,,,,,,,,,69.344641,-68.417607,0.3,0.3,,,0.0,2.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,16.334,0.12,13.762,0.032000002,11.554,0.024,,,,,,,9.5100002,0.034000002,8.3760004,0.028999999,7.6220002,0.017999999,6.7729998,0.016000001,4.976,0.01041,,,,0.46650001,0.05156,3.2030001,0.094389997,15.93,0.3522,44.099998,1.3660001,80.230003,2.158,102.8,1.659,125.3,1.813,73.29,0.7027,9.0500002,33.93,45.240002,32.299999,37.169998,61.93,69.110001,104.29000091552734,0.12975363,0.34419382,-0.92988956,9328548525807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    CAGB
45733,iracid+mipsid+irsfid+ogleid,,39986184.0,1540376478.0,1529265867.0,1009318945.0,1619204898.0,SSTISAGEMA J052804.80-685947.2,SSTM1SAGE1 J052804.77-685948.2,SMP,epoch 1,,,,,1.0200619688548789,1.0,0.1608298416101213,1.0,1.1717602313259443,2.0,0.2519250812425337,1.0,1.269449536400276,5.0,82.020019,-68.996455,0.3,0.3,,111.0,0.0,2.0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,15.753,0.052999999,14.772,0.057999998,13.466,0.034000002,15.97,0.03,15.2,0.03,13.71,0.02,11.008,0.055,10.067,0.030999999,9.2959995,0.071000002,8.4969997,0.162,4.976,0.01148,18.664,1.266,17.398,0.7967,0.039179999,1.263,0.067019999,2.7390001,0.086010002,11.1,0.56699997,16.9,0.48089999,22.0,1.4299999,25.6,3.8199999,73.27,0.7749,20.33,18.85,31.84,19.58,35.139999,15.38,6.6999998,94.55999755859376,0.049759202,0.35495496,-0.93355823,9312191111610,,,,,,,,,0.63,0.0174097787432649,0.869,0.0240230912753532,2.261,0.0416581645219501,0.1244583028581125,0.2653975625661035,82.02011315241,-68.99639960747,0.0032583,0.0022958,139.16,4.658481645692123e+18,82.02013581024,0.1086,-68.99639858252,0.1278,0.0111,0.1201,0.0928,1.842,1.827,0.171,0.231,0.178,275.0,-0.0493,278.0,0.0,0.0,95.0,1.4356,0.0374,25.0,0.997,False,949.142,3.34467,18.244038,1007.16,17.3972,17.830791,1525.88,16.789093,2.669,1.041699,,,0.0,,,,,,,0.004715,0.018961,0.011528,18.247221,0.004724,946.364,1.448,2.749,2.8863,-0.3333,0.233506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     HII
